Day,Home,Away,Conference_Game
57,Old Dominion,Appalachian St.,1
57,Georgetown,Xavier,1
57,North Carolina Central,South Carolina St.,1
57,Saint Louis,Duquesne,1
57,Idaho,Saint Joseph's,0
57,Michigan,Minnesota,1
57,South Carolina,Auburn,1
57,Purdue Fort Wayne,Illinois,0
57,San Diego St.,Mercyhurst,0
57,American,Middle Tennessee,0
57,Memphis,Wichita St.,1
57,Marist,Saint Peter's,1
57,Austin Peay,North Alabama,1
57,Manhattan,Cincinnati,0
57,San Francisco,Arkansas St.,0
58,Dartmouth,Harvard,1
58,Utah Tech,Pacific,0
58,Arizona St.,Kentucky,0
58,UT Rio Grande Valley,UNC Wilmington,0
58,Bowling Green,Western Carolina,0
58,Western Michigan,Kansas St.,0
58,Oklahoma St.,TCU,1
58,Little Rock,Florida Gulf Coast,0
58,Providence,FIU,0
58,Akron,Arkansas Pine Bluff,0
58,Washington St.,Tennessee,0
58,Nicholls St.,Southeastern Louisiana,1
58,Mercyhurst,Lindenwood,0
58,Arkansas St.,Richmond,0
58,Ohio St.,Minnesota,1
58,South Carolina,SIU Edwardsville,0
58,LIU,Wagner,1
58,Towson,Abilene Christian,0
58,UAB,Northern Kentucky,0
58,Alabama St.,Lafayette,0
58,Marist,Niagara,1
58,Louisiana Tech,Sam Houston St.,1
58,Cal St. Bakersfield,Arkansas,0
58,Fairleigh Dickinson,Elon,0
58,DePaul,LSU,0
58,Cal Poly,Seton Hall,0
58,Michigan,Northwestern,1
58,Marquette,Mercer,0
58,SMU,Boston College,1
58,Fresno St.,San Diego St.,1
58,UC San Diego,Long Beach St.,1
58,Louisiana Monroe,Georgia Tech,0
58,Gardner Webb,Charleston Southern,1
58,Western Kentucky,Kennesaw St.,1
58,Loyola Chicago,Dayton,1
58,Weber St.,Montana St.,1
58,Wichita St.,Cal St. Northridge,0
58,UMBC,Maine,1
58,Duquesne,George Washington,1
58,Boise St.,New Mexico,1
58,Drake,Indiana St.,1
58,St. Bonaventure,San Diego,0
58,Wake Forest,Notre Dame,1
58,American,Loyola MD,1
58,Bellarmine,Lipscomb,1
59,Austin Peay,UC Riverside,0
59,Central Arkansas,Eastern Kentucky,1
59,South Dakota St.,Nebraska Omaha,1
59,Montana St.,Manhattan,0
59,Tulane,LIU,0
59,Texas Tech,West Virginia,1
59,UC Irvine,Louisiana Monroe,0
59,Stephen F. Austin,Abilene Christian,1
59,Eastern Washington,Montana,1
59,Utah Valley,Southern Utah,1
59,Canisius,Liberty,0
59,Kennesaw St.,Stonehill,0
59,Air Force,Murray St.,0
59,Towson,Green Bay,0
59,Stanford,Eastern Michigan,0
59,Delaware,Michigan St.,0
59,Indiana,Nebraska,1
59,Alabama St.,Northern Colorado,0
59,La Salle,Portland St.,0
59,Nicholls St.,East Texas A&M,1
59,Idaho St.,American,0
59,Princeton,Toledo,0
59,Evansville,Texas St.,0
59,SIU Edwardsville,Southeastern Louisiana,0
59,Cincinnati,BYU,1
59,Baylor,Bethune Cookman,0
59,Kansas St.,Belmont,0
59,Presbyterian,Longwood,1
59,Butler,Providence,1
59,Navy,Holy Cross,1
59,San Diego,Oklahoma,0
59,Fairfield,Temple,0
59,Jackson St.,Saint Francis,0
59,McNeese St.,Incarnate Word,1
59,Ohio,Florida Gulf Coast,0
59,Prairie View A&M,Alabama A&M,1
59,Long Beach St.,Cal St. Northridge,1
59,Pacific,Colorado,0
59,Georgia Southern,Old Dominion,1
59,Charleston Southern,Florida A&M,0
59,Georgia,Auburn,1
59,Jacksonville,Bellarmine,1
59,Tennessee Martin,Southern Indiana,1
59,Mississippi,Florida,1
59,Boston University,Lafayette,1
59,Villanova,Seton Hall,1
59,South Carolina St.,Sacramento St.,0
59,East Carolina,Florida Atlantic,1
59,Maryland Eastern Shore,Oregon St.,0
59,Charleston,Duke,0
60,Bryant,Idaho,0
60,New Mexico,San Diego St.,1
60,Creighton,Bradley,0
60,UT Arlington,Tulane,0
60,North Alabama,Miami OH,0
60,Davidson,Loyola Chicago,1
60,Maryland,Siena,0
60,UNC Asheville,St. John's,0
60,Colorado,UT Rio Grande Valley,0
60,High Point,Little Rock,0
60,Cincinnati,Kansas,1
60,Merrimack,Mercyhurst,1
60,Miami FL,Virginia Tech,1
60,Texas,Wichita St.,0
60,Presbyterian,UNC Greensboro,1
60,NJIT,UMBC,1
60,Stony Brook,Morehead St.,0
60,Florida Atlantic,Hampton,0
60,Campbell,Monmouth,1
60,Cal Poly,Towson,0
60,Kentucky,UMass Lowell,0
60,James Madison,Georgia Southern,1
60,New Mexico St.,UTEP,1
60,Central Michigan,Bowling Green,1
60,Houston Christian,East Texas A&M,1
60,Grambling St.,Southern,1
60,Alabama St.,Rhode Island,0
60,Fairfield,Appalachian St.,0
60,Bucknell,Navy,1
60,Cleveland St.,Pacific,0
60,Virginia,Notre Dame,1
60,Rice,Tulsa,1
60,TCU,Eastern Kentucky,0
60,Alabama A&M,South Carolina,0
60,Utah Tech,Northern Kentucky,0
60,Saint Joseph's,Massachusetts,1
60,North Dakota,Denver,1
60,Central Arkansas,Buffalo,0
60,St. Bonaventure,Charleston,0
60,Northern Colorado,USC,0
60,Providence,Samford,0
60,Norfolk St.,Maryland Eastern Shore,1
60,Saint Mary's,San Diego,1
60,UC Irvine,UC Davis,1
60,UCF,Butler,0
60,Lamar,VCU,0
60,Temple,Florida,0
60,Saint Francis,Indiana St.,0
60,Delaware,William & Mary,1
60,Vermont,New Hampshire,1
61,SIU Edwardsville,Maryland Eastern Shore,0
61,Ohio St.,Tennessee Tech,0
61,Fairfield,Iona,1
61,Cal St. Fullerton,Cal St. Bakersfield,1
61,Louisville,Syracuse,1
61,Texas Southern,USC,0
61,Robert Morris,Green Bay,1
61,Bowling Green,Miami OH,1
61,Eastern Kentucky,Florida Gulf Coast,1
61,Texas A&M,Mississippi St.,1
61,San Francisco,Western Carolina,0
61,The Citadel,Sacramento St.,0
61,Lamar,North Carolina Central,0
61,Manhattan,Saint Peter's,1
61,Eastern Illinois,Florida Atlantic,0
61,UC Irvine,St. Thomas,0
61,Temple,UAB,1
61,Morgan St.,Oregon,0
61,Le Moyne,Saint Francis,1
61,Western Illinois,Little Rock,1
61,Utah,Sam Houston St.,0
61,Vanderbilt,Arkansas,1
61,Mississippi Valley St.,Longwood,0
61,Wichita St.,Rider,0
61,Bucknell,South Florida,0
61,Valparaiso,Indiana St.,1
61,Fordham,Central Michigan,0
61,Butler,Buffalo,0
61,Yale,VCU,0
61,Iowa St.,New Orleans,0
61,Northern Arizona,Idaho,1
61,Gonzaga,San Diego,1
61,Colgate,Lehigh,1
61,West Georgia,Bellarmine,1
61,Northwestern,Penn St.,1
61,Hofstra,UNC Wilmington,1
61,Old Dominion,Louisiana,1
61,North Alabama,Toledo,0
61,Providence,Seton Hall,1
61,Georgia Tech,Stanford,1
61,North Dakota St.,South Dakota St.,1
61,Illinois Chicago,Murray St.,1
61,Appalachian St.,Texas St.,1
61,UTEP,Western Kentucky,1
61,Wright St.,Purdue Fort Wayne,1
62,Miami FL,N.C. State,1
62,BYU,TCU,1
62,Jacksonville St.,Campbell,0
62,Tennessee Tech,Eastern Illinois,1
62,Mississippi Valley St.,Texas Southern,1
62,New Orleans,Nebraska Omaha,0
62,Duquesne,Kansas,0
62,UTSA,Vermont,0
62,Kentucky,William & Mary,0
62,Hawaii,Akron,0
62,New Mexico St.,Maryland Eastern Shore,0
62,Robert Morris,Fresno St.,0
62,Rutgers,Indiana,1
62,Tennessee St.,Lehigh,0
62,Radford,Presbyterian,1
62,La Salle,Rhode Island,1
62,Gonzaga,Texas A&M Corpus Chris,0
62,UC Davis,Binghamton,0
62,Canisius,Mount St. Mary's,1
62,Iowa,Wisconsin,1
62,St. John's,Washington,0
62,UC Riverside,Tennessee,0
62,Samford,Chattanooga,1
62,Western Michigan,Bellarmine,0
62,Nevada,Cal St. Northridge,0
62,Buffalo,Northeastern,0
62,Troy,Georgia St.,1
62,Oregon St.,George Mason,0
62,Hofstra,Villanova,0
62,Boston College,Saint Joseph's,0
62,Cincinnati,Arizona,1
62,The Citadel,Arkansas,0
62,Alabama St.,Alabama A&M,1
62,Central Connecticut,Stonehill,1
62,North Carolina A&T,Virginia,0
62,Queens,Stetson,1
62,Dayton,Fordham,1
62,UMass Lowell,North Alabama,0
62,California,Florida St.,1
62,Florida,Texas A&M,1
62,Northwestern St.,Baylor,0
62,Lamar,East Texas A&M,1
62,Utah St.,UC San Diego,0
62,Western Illinois,Cal St. Fullerton,0
62,Montana St.,Northern Colorado,1
62,Florida Gulf Coast,North Florida,1
62,Syracuse,Georgia Tech,1
63,Sam Houston St.,VMI,0
63,Southern Illinois,Detroit Mercy,0
63,Syracuse,Wichita St.,0
63,Marquette,Creighton,1
63,South Alabama,San Diego St.,0
63,South Florida,Sacramento St.,0
63,Louisiana,Marshall,1
63,Mercer,Western Carolina,1
63,Washington,Oregon,1
63,William & Mary,Seattle,0
63,UT Arlington,Abilene Christian,1
63,Missouri,Tennessee,1
63,Brown,Texas,0
63,Temple,St. Bonaventure,0
63,New Mexico,Albany,0
63,Florida St.,Stanford,1
63,Florida A&M,Mississippi Valley St.,1
63,Mount St. Mary's,LIU,0
63,Robert Morris,Vanderbilt,0
63,Niagara,North Carolina,0
63,FIU,UTEP,1
63,Bradley,Illinois St.,1
63,Charlotte,Georgia,0
63,UC Davis,UC Santa Barbara,1
63,New Mexico St.,Little Rock,0
63,Norfolk St.,Delaware St.,1
63,Michigan,Rutgers,1
63,Bowling Green,Louisiana Tech,0
63,Maine,Boise St.,0
63,Pacific,Northwestern,0
63,McNeese St.,Southeastern Louisiana,1
63,Chattanooga,Furman,1
63,Fairleigh Dickinson,Mercyhurst,1
63,Davidson,Appalachian St.,0
63,Butler,Saint Mary's,0
63,Arkansas St.,Monmouth,0
63,The Citadel,East Tennessee St.,1
63,Lehigh,Bucknell,1
63,Texas Tech,Virginia,0
63,Virginia Tech,Pittsburgh,1
63,George Washington,Richmond,1
63,IU Indy,BYU,0
63,Massachusetts,Duquesne,1
63,Western Illinois,Troy,0
63,Morgan St.,Coppin St.,1
63,Presbyterian,Texas A&M,0
63,Southern Indiana,Morehead St.,1
63,Saint Peter's,Fordham,0
63,Saint Louis,Eastern Michigan,0
63,North Alabama,UNC Wilmington,0
64,Longwood,Georgia Tech,0
64,Southern Utah,Idaho,0
64,Stanford,Miami FL,1
64,Penn St.,Ohio St.,1
64,George Mason,Duquesne,1
64,Southeastern Louisiana,Northwestern,0
64,Purdue Fort Wayne,Arkansas St.,0
64,Wichita St.,Memphis,1
64,Gonzaga,Santa Clara,1
64,Drexel,UNC Wilmington,1
64,Davidson,Saint Louis,1
64,Northern Arizona,Weber St.,1
64,Loyola MD,Lafayette,1
64,South Florida,Syracuse,0
64,Arkansas Pine Bluff,West Virginia,0
64,Stony Brook,Northeastern,1
64,Abilene Christian,Purdue,0
64,Vanderbilt,Eastern Illinois,0
64,VCU,Indiana,0
64,Western Michigan,Valparaiso,0
64,Southern Miss,Louisiana,1
64,North Dakota St.,Montana,0
64,Virginia Tech,Richmond,0
64,Nebraska,Minnesota,1
64,Winthrop,Georgia St.,0
64,Sam Houston St.,Middle Tennessee,1
64,Saint Peter's,Manhattan,1
64,Dartmouth,Missouri St.,0
64,Delaware,Charleston,1
64,Oklahoma,Mississippi Valley St.,0
64,Nevada,Wyoming,1
64,Southern Indiana,Utah St.,0
64,Morehead St.,Michigan,0
64,Iowa,Loyola Chicago,0
64,Pittsburgh,Georgia,0
64,Wisconsin,Illinois,1
64,Prairie View A&M,Florida A&M,1
64,UT Arlington,Hofstra,0
64,Fairfield,Niagara,1
64,McNeese St.,High Point,0
64,Central Connecticut,Eastern Washington,0
64,Mount St. Mary's,Princeton,0
64,San Diego,San Diego St.,0
64,New Mexico St.,BYU,0
64,La Salle,SIU Edwardsville,0
64,Bucknell,North Texas,0
64,UMKC,Nebraska Omaha,1
64,William & Mary,Monmouth,1
64,Auburn,Alabama,1
64,Arizona St.,Southeast Missouri St.,0
65,Kent St.,Buffalo,1
65,New Hampshire,Harvard,0
65,Missouri St.,Bellarmine,0
65,UC Davis,Southern Utah,0
65,Rider,Marist,1
65,Cal St. Northridge,VMI,0
65,Saint Mary's,Oklahoma St.,0
65,Northeastern,Drexel,1
65,Pepperdine,Morgan St.,0
65,NJIT,Kansas,0
65,Merrimack,Bowling Green,0
65,South Carolina,Jacksonville,0
65,SIU Edwardsville,Morehead St.,1
65,Ball St.,Eastern Michigan,1
65,Virginia,Stanford,1
65,Youngstown St.,Milwaukee,1
65,Maryland,Michigan St.,1
65,Cornell,Coppin St.,0
65,Weber St.,Central Arkansas,0
65,Southeast Missouri St.,Virginia Tech,0
65,Saint Francis,Indiana,0
65,Hampton,Charleston,1
65,Sacramento St.,Eastern Washington,1
65,South Dakota,North Dakota St.,1
65,Georgia St.,Louisiana Monroe,1
65,Massachusetts,VCU,1
65,Wichita St.,UAB,1
65,Miami FL,SMU,1
65,Southern Indiana,Vanderbilt,0
65,Colorado,TCU,1
65,Colorado St.,Saint Louis,0
65,Pacific,San Francisco,1
65,Coastal Carolina,Troy,1
65,FIU,Portland St.,0
65,Memphis,American,0
65,James Madison,Southern Miss,1
65,Alabama,Texas,1
65,Washington St.,Boise St.,0
65,Texas A&M,Tennessee Martin,0
65,Oregon,Nebraska,1
65,Mississippi Valley St.,Auburn,0
65,Cleveland St.,Detroit Mercy,1
65,Utah Tech,Stephen F. Austin,1
65,Wofford,Samford,1
65,Purdue Fort Wayne,Yale,0
65,Seattle,Wake Forest,0
65,USC,Ohio St.,1
65,UNLV,Fairleigh Dickinson,0
65,Queens,Utah,0
66,Utah St.,Boise St.,1
66,Vanderbilt,Texas A&M,1
66,Arkansas,Samford,0
66,William & Mary,Hampton,1
66,Tennessee St.,Albany,0
66,Florida St.,Boston College,1
66,Lindenwood,Fordham,0
66,Miami FL,Illinois,0
66,Utah Valley,Purdue Fort Wayne,0
66,Southern Miss,VCU,0
66,James Madison,Georgia St.,1
66,Maryland,Indiana,1
66,Wright St.,Youngstown St.,1
66,Delaware,Monmouth,1
66,BYU,La Salle,0
66,San Diego St.,San Jose St.,1
66,Drexel,Weber St.,0
66,Gardner Webb,Hofstra,0
66,Fairfield,Quinnipiac,1
66,Baylor,TCU,1
66,Cincinnati,Binghamton,0
66,Iona,Mount St. Mary's,1
66,N.C. State,Pittsburgh,1
66,UCLA,Saint Francis,0
66,USC,Iowa,1
66,Northern Illinois,Kent St.,1
66,Rider,UC Davis,0
66,California,Wake Forest,1
66,UC San Diego,Southern Indiana,0
66,Pepperdine,Northeastern,0
66,Oklahoma,Texas,1
66,Houston,Texas Tech,1
66,Portland,Clemson,0
66,Wisconsin,Appalachian St.,0
66,Middle Tennessee,Jacksonville St.,1
66,Austin Peay,Marshall,0
66,Georgia Tech,Cal Poly,0
66,South Carolina,LSU,1
66,Indiana St.,Bradley,1
66,Idaho,UTSA,0
66,Maine,Vermont,1
66,UT Arlington,Purdue,0
66,Le Moyne,Saint Joseph's,0
66,Long Beach St.,Loyola Marymount,0
66,Robert Morris,Merrimack,0
66,Queens,Florida Gulf Coast,1
67,Maryland Eastern Shore,Stonehill,0
67,Green Bay,Youngstown St.,1
67,Wagner,LIU,1
67,Presbyterian,Baylor,0
67,Nebraska Omaha,North Dakota St.,1
67,Bowling Green,Georgia Southern,0
67,Northern Colorado,VMI,0
67,Indiana,Oregon,1
67,Miami OH,Ball St.,1
67,Bethune Cookman,Alabama St.,1
67,Maine,Bryant,1
67,Cal Poly,Cal St. Bakersfield,1
67,Oregon St.,Miami FL,0
67,Georgetown,Creighton,1
67,East Texas A&M,Houston Christian,1
67,Penn St.,Michigan St.,1
67,Florida,Saint Peter's,0
67,Stanford,Clemson,1
67,Southeastern Louisiana,Incarnate Word,1
67,Pacific,Old Dominion,0
67,Notre Dame,Duke,1
67,Weber St.,Northern Arizona,1
67,Eastern Kentucky,North Florida,1
67,Stetson,Jacksonville,1
67,Coastal Carolina,South Alabama,1
67,Morgan St.,Howard,1
67,Penn,Arizona St.,0
67,Santa Clara,Loyola Marymount,1
67,Dartmouth,Morehead St.,0
67,Norfolk St.,South Carolina St.,1
67,UNC Greensboro,Winthrop,1
67,Monmouth,VCU,0
67,North Dakota,Duquesne,0
67,Jackson St.,Alabama A&M,1
67,UTSA,George Washington,0
67,Appalachian St.,Central Arkansas,0
67,Iona,Evansville,0
67,Florida St.,Pittsburgh,1
67,Villanova,Michigan,0
67,Valparaiso,UTEP,0
67,Central Michigan,Boston College,0
67,Purdue Fort Wayne,Brown,0
67,Milwaukee,Northern Kentucky,1
67,Lipscomb,North Alabama,1
67,Kent St.,William & Mary,0
67,Charleston,Delaware,1
67,UMass Lowell,Vermont,1
67,UNC Wilmington,Nebraska,0
67,Virginia,North Carolina,1
67,Central Connecticut,Fairleigh Dickinson,1
68,Eastern Illinois,San Diego,0
68,Alabama,Missouri,1
68,Purdue,Michigan St.,1
68,Cal St. Bakersfield,East Carolina,0
68,Alabama St.,Jacksonville,0
68,Colgate,Fordham,0
68,Gonzaga,Tennessee Tech,0
68,San Jose St.,Wyoming,1
68,Long Beach St.,Marist,0
68,UC Santa Barbara,UC Davis,1
68,Weber St.,Akron,0
68,Detroit Mercy,Cleveland St.,1
68,Grambling St.,Mississippi Valley St.,1
68,Seattle,Mississippi,0
68,Portland,Saint Mary's,1
68,Kennesaw St.,Utah Valley,0
68,Murray St.,Arkansas Pine Bluff,0
68,Texas Tech,UCF,1
68,Syracuse,Virginia,1
68,George Washington,George Mason,1
68,Northern Iowa,Belmont,1
68,Columbia,Michigan,0
68,Chicago St.,Houston Christian,0
68,Vermont,NJIT,1
68,Kansas St.,Utah,1
68,Saint Francis,Houston,0
68,Le Moyne,Merrimack,1
68,Lindenwood,Longwood,0
68,Oakland,Texas St.,0
68,Boise St.,Villanova,0
68,South Dakota St.,UMKC,1
68,Evansville,Drake,1
68,Canisius,Saint Peter's,1
68,Maryland,Rutgers,1
68,Morgan St.,Abilene Christian,0
68,Charleston Southern,UNC Asheville,1
68,Massachusetts,Dayton,1
68,James Madison,Arkansas St.,1
68,Central Michigan,St. John's,0
68,Appalachian St.,Old Dominion,1
68,LSU,South Carolina,1
68,West Georgia,Central Arkansas,1
68,New Mexico St.,Liberty,1
68,Iona,Creighton,0
68,Howard,Maryland Eastern Shore,1
68,Cal St. Northridge,Southern Illinois,0
68,Iowa,Arkansas,0
68,Toledo,Bowling Green,1
68,South Florida,Memphis,1
68,DePaul,Louisiana Monroe,0
69,Bethune Cookman,Northern Colorado,0
69,South Dakota,VCU,0
69,Towson,Georgia Tech,0
69,Louisiana Tech,Southeastern Louisiana,0
69,Delaware St.,Utah Valley,0
69,Duquesne,St. Bonaventure,1
69,East Carolina,Temple,1
69,TCU,Utah,1
69,West Georgia,Florida Gulf Coast,1
69,Florida A&M,Arkansas Pine Bluff,1
69,Northern Illinois,Buffalo,1
69,Howard,North Carolina Central,1
69,Western Illinois,Ohio St.,0
69,The Citadel,Arizona St.,0
69,Boston University,Lamar,0
69,SMU,California,1
69,Texas Southern,Florida,0
69,High Point,Charleston Southern,1
69,Rider,UNC Wilmington,0
69,Wichita St.,Rice,1
69,Oregon,Elon,0
69,Bucknell,Alabama,0
69,North Texas,UAB,1
69,Texas A&M,Mississippi,1
69,Providence,Washington,0
69,Merrimack,Houston,0
69,Georgia,Kentucky,1
69,Princeton,Harvard,1
69,Missouri St.,UMBC,0
69,Michigan,Brown,0
69,Maryland,UCLA,1
69,Eastern Kentucky,Lipscomb,1
69,Arkansas St.,Murray St.,0
69,Louisville,Notre Dame,1
69,Western Kentucky,Colorado,0
69,Troy,Massachusetts,0
69,Minnesota,Penn St.,1
69,Northern Kentucky,Seton Hall,0
69,Yale,Fresno St.,0
69,Illinois,Bryant,0
69,Dayton,Radford,0
69,UMass Lowell,Abilene Christian,0
69,South Florida,Valparaiso,0
69,UT Arlington,Utah Tech,1
69,Wake Forest,Florida St.,1
69,Liberty,Wagner,0
70,Lindenwood,Western Illinois,1
70,Bethune Cookman,Prairie View A&M,1
70,Illinois,Maryland,1
70,Northern Illinois,Norfolk St.,0
70,UTSA,USC Upstate,0
70,Jacksonville,Butler,0
70,Sacramento St.,Idaho,1
70,Binghamton,Southern Illinois,0
70,Akron,Central Michigan,1
70,Michigan,Purdue,1
70,Columbia,Harvard,1
70,Stetson,Loyola Marymount,0
70,Penn St.,Minnesota,1
70,Utah Valley,Tennessee St.,0
70,Texas St.,Louisiana Monroe,1
70,Vanderbilt,South Carolina,1
70,McNeese St.,South Dakota,0
70,Middle Tennessee,East Texas A&M,0
70,Manhattan,Siena,1
70,Rice,Southeastern Louisiana,0
70,Cornell,Dartmouth,1
70,Jacksonville St.,Iowa St.,0
70,Wichita St.,Stony Brook,0
70,Samford,Saint Joseph's,0
70,St. John's,Creighton,1
70,South Alabama,Coastal Carolina,1
70,Texas A&M,George Mason,0
70,Pittsburgh,Eastern Washington,0
70,Cal Baptist,Appalachian St.,0
70,Sam Houston St.,UTEP,1
70,Saint Louis,Davidson,1
70,UC Riverside,Hawaii,1
70,Delaware St.,Charlotte,0
70,Stanford,Bowling Green,0
70,Northeastern,Elon,1
70,New Mexico,San Jose St.,1
70,Utah,Texas Tech,1
70,American,Holy Cross,1
70,Tulane,USC,0
70,Oklahoma St.,Cincinnati,1
70,Northwestern St.,Loyola Chicago,0
70,Chattanooga,VMI,1
70,IU Indy,Detroit Mercy,1
70,New Hampshire,NJIT,1
70,Arkansas,Florida,1
70,Florida A&M,Nicholls St.,0
70,Baylor,Arizona,1
70,Tarleton St.,Houston,0
70,Furman,BYU,0
70,LSU,Western Carolina,0
71,VMI,South Florida,0
71,Northern Kentucky,Purdue Fort Wayne,1
71,UC Irvine,Long Beach St.,1
71,Harvard,BYU,0
71,Illinois St.,Bradley,1
71,William & Mary,Sacred Heart,0
71,Nebraska,Iowa,1
71,Wichita St.,Florida Atlantic,1
71,North Dakota,Hawaii,0
71,Duquesne,Dayton,1
71,Middle Tennessee,Liberty,1
71,Wake Forest,N.C. State,1
71,Radford,Charleston Southern,1
71,Baylor,Kansas,1
71,Arkansas Pine Bluff,Montana,0
71,SIU Edwardsville,Southeast Missouri St.,1
71,Connecticut,Kennesaw St.,0
71,Kentucky,Vanderbilt,1
71,Vermont,Queens,0
71,Virginia Tech,Loyola MD,0
71,Charleston,Drexel,1
71,Utah,Arizona,1
71,Arizona St.,Santa Clara,0
71,Little Rock,Lamar,0
71,Bethune Cookman,Wofford,0
71,Michigan,Penn St.,1
71,West Virginia,Houston,1
71,Eastern Washington,IU Indy,0
71,George Washington,Davidson,1
71,Illinois,Oregon,1
71,UC Riverside,Boston College,0
71,Jacksonville,North Carolina A&T,0
71,VCU,Rhode Island,1
71,Miami OH,Saint Peter's,0
71,West Georgia,Austin Peay,1
71,Florida A&M,Alcorn St.,1
71,Oklahoma,Georgia,1
71,Niagara,Iona,1
71,Grambling St.,Alabama St.,1
71,UT Arlington,Florida St.,0
71,Ball St.,Central Michigan,1
71,New Mexico,Purdue,0
71,Toledo,Eastern Michigan,1
71,Arkansas,Alabama,1
71,Pepperdine,San Francisco,1
71,Mercyhurst,Central Connecticut,1
71,Princeton,Campbell,0
71,Western Carolina,The Citadel,1
71,Penn,Dartmouth,1
71,Wisconsin,American,0
72,Arkansas Pine Bluff,Bethune Cookman,1
72,Northeastern,Stonehill,0
72,VCU,Boston University,0
72,Akron,Buffalo,1
72,Georgia Tech,Connecticut,0
72,Penn,Cal St. Bakersfield,0
72,Northwestern St.,Texas A&M Corpus Chris,1
72,Oregon,UCLA,1
72,Niagara,Rider,1
72,Bucknell,UNC Asheville,0
72,UC Riverside,New Orleans,0
72,Yale,Troy,0
72,Syracuse,Clemson,1
72,Cal St. Northridge,Bryant,0
72,Southern Miss,Appalachian St.,1
72,Notre Dame,Wisconsin,0
72,Florida,Oklahoma,1
72,Bradley,Southern Illinois,1
72,UC Davis,Cal Poly,1
72,UMass Lowell,Nebraska,0
72,Bellarmine,North Alabama,1
72,Samford,Furman,1
72,Wake Forest,California,1
72,Colorado St.,LSU,0
72,Creighton,Providence,1
72,Incarnate Word,West Georgia,0
72,Western Kentucky,Nicholls St.,0
72,North Florida,Stetson,1
72,UT Rio Grande Valley,Austin Peay,0
72,Howard,McNeese St.,0
72,Marquette,Rhode Island,0
72,UCF,Kansas St.,1
72,Fordham,Indiana,0
72,Northern Illinois,Western Michigan,1
72,Southern Indiana,Little Rock,1
72,Santa Clara,Gonzaga,1
72,Boston College,Charleston Southern,0
72,Georgia,Texas A&M,1
72,Houston,Baylor,1
72,Duquesne,Wichita St.,0
72,Indiana St.,Murray St.,1
72,Campbell,Stony Brook,1
72,Louisiana,Fairleigh Dickinson,0
72,Central Connecticut,Saint Louis,0
72,Idaho,Northern Colorado,1
72,Hofstra,William & Mary,1
73,Buffalo,Ohio,1
73,UC Santa Barbara,Howard,0
73,South Carolina,BYU,0
73,Denver,Kansas,0
73,Wisconsin,North Florida,0
73,Kent St.,Ball St.,1
73,UNC Wilmington,San Jose St.,0
73,Penn St.,St. Bonaventure,0
73,American,UC Riverside,0
73,Loyola Chicago,Manhattan,0
73,Dayton,Duquesne,1
73,Wright St.,Southern,0
73,UMKC,Texas A&M Corpus Chris,0
73,Utah Tech,Vanderbilt,0
73,Grand Canyon,UT Arlington,1
73,Virginia,Louisville,1
73,UAB,San Diego,0
73,Illinois St.,Northern Iowa,1
73,East Carolina,Towson,0
73,Penn,Oral Roberts,0
73,Bryant,UMass Lowell,1
73,Siena,Saint Peter's,1
73,Cincinnati,UC San Diego,0
73,Charleston Southern,Gardner Webb,1
73,Merrimack,Delaware St.,0
73,High Point,Arkansas St.,0
73,Iona,Niagara,1
73,Central Michigan,Northern Illinois,1
73,North Carolina A&T,Delaware,1
73,North Carolina,N.C. State,1
73,Coppin St.,Indiana,0
73,Missouri,Mississippi,1
73,Colorado St.,UNLV,1
73,Arizona,Texas Tech,1
73,Cal Poly,Long Beach St.,1
73,Rutgers,Boston University,0
73,Presbyterian,Pacific,0
73,LSU,Florida,1
73,Morehead St.,Southeastern Louisiana,0
73,Tulsa,Oakland,0
73,Marshall,Georgia Southern,1
73,Stetson,West Georgia,1
73,Bowling Green,Eastern Michigan,1
73,Purdue Fort Wayne,Northern Kentucky,1
73,Alabama A&M,Queens,0
73,Little Rock,Southeast Missouri St.,1
73,Michigan St.,Oregon,1
73,UCF,Nicholls St.,0
73,Xavier,Georgetown,1
74,Oral Roberts,Alabama St.,0
74,The Citadel,Furman,1
74,UC San Diego,Cal St. Bakersfield,1
74,VMI,Mississippi,0
74,American,Navy,1
74,Buffalo,Bowling Green,1
74,UC Davis,UTEP,0
74,Bucknell,Holy Cross,1
74,Stony Brook,Delaware,1
74,Louisville,New Mexico St.,0
